id;path_with_namespace;web_url;visibility;created_at;last_activity_at;issues_enabled;jobs_enabled;wiki_enabled;merge_requests_enabled;snippets_enabled;container_registry_access_level;shared_runners_enabled;ci_forward_deployment_enabled;request_access_enabled;auto_devops_enabled;auto_devops_deploy_strategy;packages_enabled;service_desk_enabled
15349122;acdh-oeaw/oeml/oeml-processing;https://gitlab.com/acdh-oeaw/oeml/oeml-processing;private;2019-11-14T16:56:27.835Z;2019-11-14T16:56:27.835Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15360113;acdh-oeaw/f-j-bieber-digitization/r_bieber-postcards_12331;https://gitlab.com/acdh-oeaw/f-j-bieber-digitization/r_bieber-postcards_12331;private;2019-11-15T09:41:14.622Z;2021-02-04T14:00:25.860Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15363145;acdh-oeaw/apis/apis-settings;https://gitlab.com/acdh-oeaw/apis/apis-settings;private;2019-11-15T12:34:32.578Z;2021-08-31T08:09:44.734Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15397963;acdh-oeaw/ava/lod;https://gitlab.com/acdh-oeaw/ava/lod;private;2019-11-18T08:59:59.994Z;2019-11-18T08:59:59.994Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15455019;acdh-oeaw/nlp/spacy-ner;https://gitlab.com/acdh-oeaw/nlp/spacy-ner;private;2019-11-21T07:23:12.805Z;2020-06-03T10:32:53.444Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15461999;acdh-oeaw/nlp/spacy-entity-linker;https://gitlab.com/acdh-oeaw/nlp/spacy-entity-linker;private;2019-11-21T13:56:49.072Z;2019-11-21T13:56:49.072Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15540938;acdh-oeaw/handlemapper;https://gitlab.com/acdh-oeaw/handlemapper;private;2019-11-26T09:36:00.692Z;2020-02-10T19:22:37.606Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15564620;acdh-oeaw/sshoc/sshoc-training-inventory;https://gitlab.com/acdh-oeaw/sshoc/sshoc-training-inventory;private;2019-11-27T12:57:06.863Z;2020-06-16T16:11:11.787Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15631852;acdh-oeaw/apis/apis-nlp-scripts;https://gitlab.com/acdh-oeaw/apis/apis-nlp-scripts;private;2019-12-02T09:04:16.440Z;2020-01-09T15:21:05.899Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15661012;acdh-oeaw/wboe/redaktionstool;https://gitlab.com/acdh-oeaw/wboe/redaktionstool;private;2019-12-03T15:35:10.461Z;2022-05-09T16:32:07.705Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15797503;acdh-oeaw/docker/drupal;https://gitlab.com/acdh-oeaw/docker/drupal;private;2019-12-10T12:29:11.664Z;2019-12-10T12:29:11.664Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15938536;acdh-oeaw/schnitzler-werke/framework;https://gitlab.com/acdh-oeaw/schnitzler-werke/framework;private;2019-12-18T13:21:28.248Z;2020-10-06T09:21:11.610Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15938942;acdh-oeaw/qos-script;https://gitlab.com/acdh-oeaw/qos-script;private;2019-12-18T13:47:04.572Z;2021-09-16T10:31:24.541Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15939967;acdh-oeaw/schnitzler-werke/ew-data;https://gitlab.com/acdh-oeaw/schnitzler-werke/ew-data;private;2019-12-18T14:42:31.193Z;2022-05-02T09:27:11.531Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15974832;acdh-oeaw/legalkraus/boehm_data;https://gitlab.com/acdh-oeaw/legalkraus/boehm_data;private;2019-12-20T13:47:07.512Z;2021-05-17T09:49:45.863Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15974943;acdh-oeaw/legalkraus/legacy_data;https://gitlab.com/acdh-oeaw/legalkraus/legacy_data;private;2019-12-20T13:56:15.914Z;2021-05-17T09:51:22.971Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
16290550;acdh-oeaw/schnitzler-faks;https://gitlab.com/acdh-oeaw/schnitzler-faks;private;2020-01-13T11:47:03.728Z;2020-10-22T10:39:14.380Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
16312549;acdh-oeaw/delphi/course_editor;https://gitlab.com/acdh-oeaw/delphi/course_editor;private;2020-01-14T12:12:21.311Z;2022-04-09T20:26:39.755Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
16312751;acdh-oeaw/delphi/paralleloscope;https://gitlab.com/acdh-oeaw/delphi/paralleloscope;private;2020-01-14T12:24:15.406Z;2020-01-14T12:24:15.406Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
16333960;acdh-oeaw/acdh-dashboard/acdh-dashboard-graph-ui;https://gitlab.com/acdh-oeaw/acdh-dashboard/acdh-dashboard-graph-ui;private;2020-01-15T13:27:15.364Z;2020-10-09T10:53:27.332Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
16459165;acdh-oeaw/aksearch/settings;https://gitlab.com/acdh-oeaw/aksearch/settings;private;2020-01-22T10:43:42.635Z;2020-01-27T09:04:51.144Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
16501638;acdh-oeaw/apis/apis-docker-public;https://gitlab.com/acdh-oeaw/apis/apis-docker-public;private;2020-01-24T11:09:07.252Z;2022-01-10T09:58:43.168Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
16537976;acdh-oeaw/aksearch/mappings;https://gitlab.com/acdh-oeaw/aksearch/mappings;private;2020-01-27T07:52:54.320Z;2020-01-30T11:24:59.406Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
16541800;acdh-oeaw/wboe/wboe-organisatorisches;https://gitlab.com/acdh-oeaw/wboe/wboe-organisatorisches;private;2020-01-27T11:22:31.040Z;2020-03-20T09:20:34.354Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
16542964;acdh-oeaw/nlp/nerdpool;https://gitlab.com/acdh-oeaw/nlp/nerdpool;private;2020-01-27T12:27:36.724Z;2020-12-22T09:11:21.643Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
16590512;acdh-oeaw/nlp/nerdpool-docker;https://gitlab.com/acdh-oeaw/nlp/nerdpool-docker;private;2020-01-29T16:24:07.648Z;2020-12-10T20:58:56.640Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
16672947;acdh-oeaw/delphi/querytemplatetest;https://gitlab.com/acdh-oeaw/delphi/querytemplatetest;private;2020-02-03T12:50:46.728Z;2020-02-03T12:50:46.728Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
16717625;acdh-oeaw/docker/gams4;https://gitlab.com/acdh-oeaw/docker/gams4;private;2020-02-05T12:27:58.206Z;2020-04-17T11:49:34.600Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
16799612;acdh-oeaw/linkedcat/data_analysis;https://gitlab.com/acdh-oeaw/linkedcat/data_analysis;private;2020-02-10T08:20:22.507Z;2020-02-13T14:55:23.963Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
16835718;acdh-oeaw/glaser/glaser_processing;https://gitlab.com/acdh-oeaw/glaser/glaser_processing;private;2020-02-11T09:50:55.693Z;2020-02-12T08:25:10.012Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
16857529;acdh-oeaw/glaser/headless-meshlab;https://gitlab.com/acdh-oeaw/glaser/headless-meshlab;private;2020-02-12T08:13:47.581Z;2020-02-12T08:13:47.581Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
16866374;acdh-oeaw/dhd-boas-app;https://gitlab.com/acdh-oeaw/dhd-boas-app;private;2020-02-12T15:06:15.587Z;2020-02-21T08:21:19.413Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
17126924;acdh-oeaw/vchc/schema;https://gitlab.com/acdh-oeaw/vchc/schema;private;2020-02-25T15:30:59.771Z;2020-02-25T15:30:59.771Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17133978;acdh-oeaw/elexis/codalab;https://gitlab.com/acdh-oeaw/elexis/codalab;private;2020-02-25T22:55:27.441Z;2020-09-29T07:34:52.338Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17147741;acdh-oeaw/donauhandel/data-prep;https://gitlab.com/acdh-oeaw/donauhandel/data-prep;private;2020-02-26T14:42:24.459Z;2020-02-26T14:42:24.459Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17162610;acdh-oeaw/donauhandel/donau-norm;https://gitlab.com/acdh-oeaw/donauhandel/donau-norm;private;2020-02-27T08:46:30.927Z;2020-03-12T07:05:12.515Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17190553;acdh-oeaw/dha/graphql_dha;https://gitlab.com/acdh-oeaw/dha/graphql_dha;private;2020-02-28T14:34:23.090Z;2021-01-13T14:52:01.126Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17196045;acdh-oeaw/apis/apis-ipif;https://gitlab.com/acdh-oeaw/apis/apis-ipif;private;2020-02-28T20:16:24.119Z;2020-12-03T08:47:16.885Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17327977;acdh-oeaw/wab/dwab-ui-data;https://gitlab.com/acdh-oeaw/wab/dwab-ui-data;private;2020-03-06T13:56:21.929Z;2022-03-25T14:47:17.728Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17414437;acdh-oeaw/freud-edition/playground;https://gitlab.com/acdh-oeaw/freud-edition/playground;private;2020-03-11T06:33:49.783Z;2020-12-04T13:10:02.205Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17439904;acdh-oeaw/ava/projektmanagement;https://gitlab.com/acdh-oeaw/ava/projektmanagement;private;2020-03-12T08:36:49.330Z;2020-11-17T10:00:28.073Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17515640;acdh-oeaw/sshoc/sshoc-training-inventory-drupal-8-composer;https://gitlab.com/acdh-oeaw/sshoc/sshoc-training-inventory-drupal-8-composer;private;2020-03-16T13:42:50.944Z;2020-05-07T13:33:47.852Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17516082;acdh-oeaw/sshoc/sshoc-training-inventory-drupal-8-theme;https://gitlab.com/acdh-oeaw/sshoc/sshoc-training-inventory-drupal-8-theme;private;2020-03-16T14:03:35.876Z;2021-03-15T17:37:37.257Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17556889;acdh-oeaw/sola-visualization;https://gitlab.com/acdh-oeaw/sola-visualization;private;2020-03-18T08:35:09.621Z;2020-07-09T10:12:49.986Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17571289;acdh-oeaw/filecrawler;https://gitlab.com/acdh-oeaw/filecrawler;private;2020-03-18T20:01:28.712Z;2020-04-20T06:40:55.467Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17727277;acdh-oeaw/ocr_utils;https://gitlab.com/acdh-oeaw/ocr_utils;private;2020-03-26T09:48:35.310Z;2020-03-27T22:04:40.788Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17794368;acdh-oeaw/omnipot/omnipot-entity-resolution-research;https://gitlab.com/acdh-oeaw/omnipot/omnipot-entity-resolution-research;private;2020-03-29T22:08:04.041Z;2020-04-08T13:50:20.445Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17833379;acdh-oeaw/dysen/dysen-processing;https://gitlab.com/acdh-oeaw/dysen/dysen-processing;private;2020-03-31T13:55:53.304Z;2021-12-28T15:43:26.829Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17888762;acdh-oeaw/ministerratsprotokolle/mp-docker;https://gitlab.com/acdh-oeaw/ministerratsprotokolle/mp-docker;private;2020-04-02T16:51:15.753Z;2021-09-27T11:59:27.616Z;True;True;True;True;True;enabled;False;True;True;True;continuous;True;True
17953487;acdh-oeaw/docker/etherpad;https://gitlab.com/acdh-oeaw/docker/etherpad;private;2020-04-06T07:34:36.077Z;2021-09-17T07:46:44.562Z;True;True;True;True;True;enabled;False;True;True;True;continuous;True;True
17956052;acdh-oeaw/legalkraus/testdata;https://gitlab.com/acdh-oeaw/legalkraus/testdata;private;2020-04-06T09:25:13.917Z;2021-05-17T09:51:36.716Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17977021;acdh-oeaw/schnitzler-tagebuch-app;https://gitlab.com/acdh-oeaw/schnitzler-tagebuch-app;private;2020-04-07T07:06:44.669Z;2021-05-19T13:51:29.231Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
17977377;acdh-oeaw/schnitzler-tagebuch-data-public;https://gitlab.com/acdh-oeaw/schnitzler-tagebuch-data-public;private;2020-04-07T07:28:15.520Z;2022-05-02T13:18:45.259Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18010907;acdh-oeaw/date_entity_model;https://gitlab.com/acdh-oeaw/date_entity_model;private;2020-04-08T14:59:34.215Z;2020-11-30T12:00:18.927Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18027871;acdh-oeaw/wboe/retro;https://gitlab.com/acdh-oeaw/wboe/retro;private;2020-04-09T10:25:02.647Z;2022-05-06T13:08:49.489Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18123243;acdh-oeaw/api-problem4restxq;https://gitlab.com/acdh-oeaw/api-problem4restxq;private;2020-04-14T09:47:21.066Z;2022-04-05T18:24:28.042Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18146685;acdh-oeaw/schnitzler-werke/bl-data;https://gitlab.com/acdh-oeaw/schnitzler-werke/bl-data;private;2020-04-15T09:19:15.290Z;2021-05-11T13:37:28.421Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18214144;acdh-oeaw/oebl/editor;https://gitlab.com/acdh-oeaw/oebl/editor;private;2020-04-18T13:37:56.715Z;2020-08-25T13:15:39.273Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18243209;acdh-oeaw/musik/hanslick/hanslick-vms;https://gitlab.com/acdh-oeaw/musik/hanslick/hanslick-vms;private;2020-04-20T08:38:38.105Z;2022-05-02T07:37:09.053Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18244820;acdh-oeaw/ftd;https://gitlab.com/acdh-oeaw/ftd;private;2020-04-20T09:44:50.797Z;2021-09-17T12:30:29.527Z;True;True;True;True;True;enabled;False;True;True;True;continuous;True;True
18301175;acdh-oeaw/apis/apis-doc;https://gitlab.com/acdh-oeaw/apis/apis-doc;private;2020-04-22T15:16:38.372Z;2020-04-22T15:16:38.372Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18318724;acdh-oeaw/docker/edirom-mermeid;https://gitlab.com/acdh-oeaw/docker/edirom-mermeid;private;2020-04-23T06:45:33.415Z;2021-09-29T10:31:43.943Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18324680;acdh-oeaw/pandorfer-arche-imports;https://gitlab.com/acdh-oeaw/pandorfer-arche-imports;private;2020-04-23T11:59:37.505Z;2021-12-10T11:09:07.220Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18355385;acdh-oeaw/fwm/fwmapp;https://gitlab.com/acdh-oeaw/fwm/fwmapp;private;2020-04-24T06:47:29.643Z;2021-09-17T12:11:21.377Z;True;True;True;True;True;enabled;False;True;True;True;continuous;True;True
18412543;acdh-oeaw/donauhandel/aschach;https://gitlab.com/acdh-oeaw/donauhandel/aschach;private;2020-04-27T07:07:36.060Z;2020-12-03T12:48:41.773Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18480165;acdh-oeaw/rita;https://gitlab.com/acdh-oeaw/rita;private;2020-04-29T10:19:47.254Z;2021-11-26T07:46:38.039Z;True;True;True;True;True;enabled;False;True;True;True;continuous;True;True
18500454;acdh-oeaw/maechtekongresse-docker;https://gitlab.com/acdh-oeaw/maechtekongresse-docker;private;2020-04-30T10:07:52.663Z;2020-11-12T09:08:18.254Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18500985;acdh-oeaw/docker/booked;https://gitlab.com/acdh-oeaw/docker/booked;private;2020-04-30T10:36:13.589Z;2020-05-04T11:25:16.370Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18565493;acdh-oeaw/sshoc/sshoc-training-inventory-curation-module;https://gitlab.com/acdh-oeaw/sshoc/sshoc-training-inventory-curation-module;private;2020-05-04T08:37:39.044Z;2020-05-04T08:37:39.044Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18566880;acdh-oeaw/schnitzler-werke/g-data;https://gitlab.com/acdh-oeaw/schnitzler-werke/g-data;private;2020-05-04T09:39:23.292Z;2022-04-29T11:54:48.778Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18568958;acdh-oeaw/oebl/presentation-7-5-20;https://gitlab.com/acdh-oeaw/oebl/presentation-7-5-20;private;2020-05-04T11:34:20.522Z;2020-08-27T15:11:18.489Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18572497;acdh-oeaw/wboe-public-frontend;https://gitlab.com/acdh-oeaw/wboe-public-frontend;private;2020-05-04T14:18:14.303Z;2020-05-04T14:18:14.303Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18572512;acdh-oeaw/dboe/lioe-website;https://gitlab.com/acdh-oeaw/dboe/lioe-website;private;2020-05-04T14:19:03.336Z;2022-05-10T08:50:07.333Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18590514;acdh-oeaw/vocabs;https://gitlab.com/acdh-oeaw/vocabs;private;2020-05-05T10:34:49.795Z;2022-03-15T16:44:54.103Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18592361;acdh-oeaw/dhcr/clarin-dariah-landing-page;https://gitlab.com/acdh-oeaw/dhcr/clarin-dariah-landing-page;private;2020-05-05T12:24:15.327Z;2020-05-05T12:24:15.327Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18593208;acdh-oeaw/dhcr/dhcr-front-end;https://gitlab.com/acdh-oeaw/dhcr/dhcr-front-end;private;2020-05-05T13:10:21.580Z;2022-05-03T04:32:16.941Z;True;True;True;True;True;enabled;False;True;True;True;continuous;True;True
18655399;acdh-oeaw/diss-serv/repo-disserv-tei-utils;https://gitlab.com/acdh-oeaw/diss-serv/repo-disserv-tei-utils;private;2020-05-08T07:14:32.650Z;2021-02-12T14:11:50.579Z;True;True;True;True;True;enabled;False;True;True;True;continuous;True;True
18656033;acdh-oeaw/schnitzler-werke/saxon-latex-docker;https://gitlab.com/acdh-oeaw/schnitzler-werke/saxon-latex-docker;private;2020-05-08T07:58:57.898Z;2020-05-08T12:13:43.047Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18729875;acdh-oeaw/elexis/mwsa-service;https://gitlab.com/acdh-oeaw/elexis/mwsa-service;private;2020-05-12T09:30:27.913Z;2020-09-29T07:36:27.143Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18733605;acdh-oeaw/wboe/wboe-article-view;https://gitlab.com/acdh-oeaw/wboe/wboe-article-view;private;2020-05-12T12:39:58.732Z;2022-04-25T09:55:42.834Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18735423;acdh-oeaw/wboe/wboe-article-parser;https://gitlab.com/acdh-oeaw/wboe/wboe-article-parser;private;2020-05-12T13:58:31.189Z;2022-04-25T09:59:38.469Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18748890;acdh-oeaw/docker/recogito;https://gitlab.com/acdh-oeaw/docker/recogito;private;2020-05-13T06:27:54.817Z;2020-06-25T07:45:45.965Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
18754637;acdh-oeaw/schnitzler-werke/gk-data;https://gitlab.com/acdh-oeaw/schnitzler-werke/gk-data;private;2020-05-13T11:37:42.927Z;2020-05-18T21:17:26.694Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19006757;acdh-oeaw/dhcr/DHCR-Core;https://gitlab.com/acdh-oeaw/dhcr/DHCR-Core;private;2020-05-26T11:30:08.873Z;2022-03-29T20:53:09.554Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19006762;acdh-oeaw/dhcr/DHCR-API;https://gitlab.com/acdh-oeaw/dhcr/DHCR-API;private;2020-05-26T11:30:22.041Z;2021-11-25T16:08:24.766Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19006769;acdh-oeaw/dhcr/dhcr-back-end;https://gitlab.com/acdh-oeaw/dhcr/dhcr-back-end;private;2020-05-26T11:31:02.623Z;2021-11-25T16:25:21.890Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19019226;acdh-oeaw/arche-evaluation;https://gitlab.com/acdh-oeaw/arche-evaluation;private;2020-05-26T23:10:56.267Z;2020-06-17T10:26:46.316Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19052954;acdh-oeaw/dhcr/dhcr-database;https://gitlab.com/acdh-oeaw/dhcr/dhcr-database;private;2020-05-28T13:48:21.430Z;2020-05-28T13:48:21.430Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19071151;acdh-oeaw/schnitzler-briefe-static;https://gitlab.com/acdh-oeaw/schnitzler-briefe-static;private;2020-05-29T11:06:40.334Z;2020-06-05T18:55:02.159Z;True;True;True;True;True;enabled;False;True;True;True;continuous;True;True
19074035;acdh-oeaw/musik/schubert-online/mei;https://gitlab.com/acdh-oeaw/musik/schubert-online/mei;private;2020-05-29T13:58:29.061Z;2022-05-06T10:44:24.697Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19154898;acdh-oeaw/knowledge_graphs;https://gitlab.com/acdh-oeaw/knowledge_graphs;private;2020-06-02T20:30:09.410Z;2020-11-23T21:01:11.017Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19167208;acdh-oeaw/ava/interviews;https://gitlab.com/acdh-oeaw/ava/interviews;private;2020-06-03T11:54:17.139Z;2020-06-03T11:54:17.139Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19167453;acdh-oeaw/dylen/dylen-ego-network-service;https://gitlab.com/acdh-oeaw/dylen/dylen-ego-network-service;private;2020-06-03T12:08:48.440Z;2022-01-25T13:11:26.279Z;True;True;True;True;True;enabled;False;True;True;True;continuous;True;True
19168854;acdh-oeaw/elexis/mwsa-service-generated;https://gitlab.com/acdh-oeaw/elexis/mwsa-service-generated;private;2020-06-03T13:23:14.665Z;2022-02-25T17:03:45.786Z;True;True;True;True;True;enabled;False;True;True;True;continuous;True;True
19207168;acdh-oeaw/mara/mara_nlp;https://gitlab.com/acdh-oeaw/mara/mara_nlp;private;2020-06-05T08:48:01.424Z;2021-12-22T00:34:35.809Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19212872;acdh-oeaw/staribacher/staribacher-static;https://gitlab.com/acdh-oeaw/staribacher/staribacher-static;private;2020-06-05T14:14:43.427Z;2020-06-19T09:10:57.037Z;True;True;False;True;False;disabled;False;True;False;False;continuous;True;None
19213394;acdh-oeaw/dboe/li-feedback-intern;https://gitlab.com/acdh-oeaw/dboe/li-feedback-intern;private;2020-06-05T14:45:59.974Z;2022-01-16T17:53:34.225Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19429379;acdh-oeaw/experimentsforknowledgegraph;https://gitlab.com/acdh-oeaw/experimentsforknowledgegraph;private;2020-06-17T09:59:21.505Z;2020-08-25T16:30:17.339Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19550040;acdh-oeaw/elexis/mwsa_model_test;https://gitlab.com/acdh-oeaw/elexis/mwsa_model_test;private;2020-06-23T13:15:26.885Z;2020-06-23T13:15:26.885Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19550148;acdh-oeaw/elexis/mwsa_model;https://gitlab.com/acdh-oeaw/elexis/mwsa_model;private;2020-06-23T13:21:29.932Z;2021-09-09T20:34:01.543Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19569515;acdh-oeaw/summerschool2020;https://gitlab.com/acdh-oeaw/summerschool2020;private;2020-06-24T11:55:12.724Z;2022-03-03T12:52:30.698Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19607987;acdh-oeaw/ace/dritte-walpurgisnacht/publikationsschritt-ende-2020;https://gitlab.com/acdh-oeaw/ace/dritte-walpurgisnacht/publikationsschritt-ende-2020;private;2020-06-26T10:11:17.138Z;2020-06-26T10:11:17.138Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19650812;acdh-oeaw/ace/dritte-walpurgisnacht/Walpurgisnacht_Ende_2020;https://gitlab.com/acdh-oeaw/ace/dritte-walpurgisnacht/Walpurgisnacht_Ende_2020;private;2020-06-29T07:02:48.857Z;2022-04-25T08:19:04.884Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19702735;acdh-oeaw/ace/brenner;https://gitlab.com/acdh-oeaw/ace/brenner;private;2020-07-01T12:55:46.850Z;2021-04-22T22:04:01.559Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19702743;acdh-oeaw/ace/fackel;https://gitlab.com/acdh-oeaw/ace/fackel;private;2020-07-01T12:56:04.107Z;2021-09-29T09:39:56.084Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19786899;acdh-oeaw/ava/internship;https://gitlab.com/acdh-oeaw/ava/internship;private;2020-07-06T09:37:21.820Z;2020-08-12T09:34:44.016Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19802856;acdh-oeaw/legalkraus/internship;https://gitlab.com/acdh-oeaw/legalkraus/internship;private;2020-07-07T03:42:31.257Z;2021-08-30T09:56:20.560Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19834462;acdh-oeaw/exPs/data;https://gitlab.com/acdh-oeaw/exPs/data;private;2020-07-08T12:56:17.086Z;2022-05-04T10:50:48.890Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
19963308;acdh-oeaw/docker/stemma;https://gitlab.com/acdh-oeaw/docker/stemma;private;2020-07-15T07:45:27.062Z;2021-08-14T12:24:33.506Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
20567413;acdh-oeaw/summerschool2020videos;https://gitlab.com/acdh-oeaw/summerschool2020videos;private;2020-08-17T09:34:01.725Z;2020-08-17T14:05:34.690Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
20612384;acdh-oeaw/stemma/service-bootstrap;https://gitlab.com/acdh-oeaw/stemma/service-bootstrap;private;2020-08-19T08:49:32.919Z;2020-08-23T14:41:29.704Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
20613697;acdh-oeaw/elexis/elexis_gcp_docker;https://gitlab.com/acdh-oeaw/elexis/elexis_gcp_docker;private;2020-08-19T09:34:22.126Z;2020-08-19T09:34:22.126Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
20839311;acdh-oeaw/dboe/lioe-api;https://gitlab.com/acdh-oeaw/dboe/lioe-api;private;2020-08-31T09:07:23.547Z;2022-02-26T22:03:11.224Z;True;True;True;True;True;enabled;False;True;True;True;continuous;True;True
20841160;acdh-oeaw/nbr/nbr_pius_xi;https://gitlab.com/acdh-oeaw/nbr/nbr_pius_xi;private;2020-08-31T10:28:56.362Z;2021-03-02T10:00:30.880Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
20841213;acdh-oeaw/musik/brahms/brahms_presse_17882;https://gitlab.com/acdh-oeaw/musik/brahms/brahms_presse_17882;private;2020-08-31T10:31:05.045Z;2022-05-09T09:38:57.484Z;True;True;True;True;True;enabled;False;True;True;False;continuous;True;True
