,URI,cnt,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/2000/01/rdf-schema#range,Domain,Literal?,Range,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#type,http://www.w3.org/2000/01/rdf-schema#isDescribedUsing,http://www.w3.org/2002/07/owl#inverseOf,http://www.w3.org/2002/07/owl#equivalentProperty,http://www.openlinksw.com/schemas/virtrdf#loadAs,http://www.openlinksw.com/schemas/virtrdf#item,http://www.w3.org/2000/01/rdf-schema#subClassOf
162,http://www.openlinksw.com/schemas/oplweb#percentageOfBase,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/goodrelations/v1#quantitativeProductOrServiceProperty,Percentage of base cost attributing as discount,http://www.openlinksw.com/schemas/oplweb#IncrementalDiscount,http://www.w3.org/2001/XMLSchema#string,,False,,,,,,,,,,
163,http://www.openlinksw.com/schemas/oplweb#label,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Label,"['http://www.openlinksw.com/schemas/oplweb#DownloadLocation', 'http://www.openlinksw.com/schemas/oplweb#ComponentArchive', 'http://www.openlinksw.com/schemas/oplweb#PriceUnitType', 'http://www.openlinksw.com/schemas/oplweb#ProductFamily', 'http://www.openlinksw.com/schemas/oplweb#ProductCategory', 'http://www.openlinksw.com/schemas/oplweb#ProductFormat', 'http://www.openlinksw.com/schemas/oplweb#Product', 'http://www.openlinksw.com/schemas/oplweb#Opsys', 'http://www.openlinksw.com/schemas/oplweb#DbmsEngine', 'http://www.openlinksw.com/schemas/oplweb#VendorCategory', 'http://www.openlinksw.com/schemas/oplweb#OpsysFamily', 'http://www.openlinksw.com/schemas/oplweb#DbmsFamily', 'http://www.openlinksw.com/schemas/oplweb#OpsysType', 'http://www.openlinksw.com/schemas/oplweb#Processor', 'http://www.openlinksw.com/schemas/oplweb#ProcessorFamily', 'http://www.openlinksw.com/schemas/oplweb#ProductRelease', 'http://www.openlinksw.com/schemas/oplweb#ComponentMode', 'http://www.openlinksw.com/schemas/oplweb#ComponentType', 'http://www.openlinksw.com/schemas/oplweb#ComponentCategory', 'http://www.openlinksw.com/schemas/oplweb#ComponentArchiveType', 'http://www.openlinksw.com/schemas/oplweb#ProductBenefit', 'http://www.openlinksw.com/schemas/oplweb#ProductBenefitCategory', 'http://www.openlinksw.com/schemas/oplweb#ProductFeatureCategory', 'http://www.openlinksw.com/schemas/oplweb#ProductFeature', 'http://www.openlinksw.com/schemas/oplweb#ProductFamilyFeature', 'http://www.openlinksw.com/schemas/oplweb#ProductFormatFeature', 'http://www.openlinksw.com/schemas/oplweb#ProductCategoryFeature', 'http://www.openlinksw.com/schemas/oplweb#ProductReleaseFeature', 'http://www.openlinksw.com/schemas/oplweb#PriceType', 'http://www.openlinksw.com/schemas/oplweb#LicenseModel', 'http://www.openlinksw.com/schemas/oplweb#Vendor', 'http://www.openlinksw.com/schemas/oplweb#Discount']",http://www.w3.org/2001/XMLSchema#Literal,,False,,A human-readable description of a class or property,http://www.w3.org/2001/XMLSchema#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2001/XMLSchema#,,,,,
164,http://www.openlinksw.com/schemas/oplweb#isDescribedUsing,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,A definition of the subject resource,"['http://www.openlinksw.com/schemas/oplweb#DownloadLocation', 'http://www.openlinksw.com/schemas/oplweb#ComponentArchive', 'http://www.openlinksw.com/schemas/oplweb#PriceUnitType', 'http://www.openlinksw.com/schemas/oplweb#ProductFamily', 'http://www.openlinksw.com/schemas/oplweb#ProductCategory', 'http://www.openlinksw.com/schemas/oplweb#ProductFormat', 'http://www.openlinksw.com/schemas/oplweb#Product', 'http://www.openlinksw.com/schemas/oplweb#Opsys', 'http://www.openlinksw.com/schemas/oplweb#DbmsEngine', 'http://www.openlinksw.com/schemas/oplweb#VendorCategory', 'http://www.openlinksw.com/schemas/oplweb#OpsysFamily', 'http://www.openlinksw.com/schemas/oplweb#DbmsFamily', 'http://www.openlinksw.com/schemas/oplweb#OpsysType', 'http://www.openlinksw.com/schemas/oplweb#Processor', 'http://www.openlinksw.com/schemas/oplweb#ProcessorFamily', 'http://www.openlinksw.com/schemas/oplweb#ProductRelease', 'http://www.openlinksw.com/schemas/oplweb#ComponentMode', 'http://www.openlinksw.com/schemas/oplweb#ComponentType', 'http://www.openlinksw.com/schemas/oplweb#ComponentCategory', 'http://www.openlinksw.com/schemas/oplweb#ComponentArchiveType', 'http://www.openlinksw.com/schemas/oplweb#ProductBenefit', 'http://www.openlinksw.com/schemas/oplweb#ProductBenefitCategory', 'http://www.openlinksw.com/schemas/oplweb#ProductFeatureCategory', 'http://www.openlinksw.com/schemas/oplweb#ProductFeature', 'http://www.openlinksw.com/schemas/oplweb#ProductFamilyFeature', 'http://www.openlinksw.com/schemas/oplweb#ProductFormatFeature', 'http://www.openlinksw.com/schemas/oplweb#ProductCategoryFeature', 'http://www.openlinksw.com/schemas/oplweb#ProductReleaseFeature', 'http://www.openlinksw.com/schemas/oplweb#PriceType', 'http://www.openlinksw.com/schemas/oplweb#LicenseModel', 'http://www.openlinksw.com/schemas/oplweb#Vendor', 'http://www.openlinksw.com/schemas/oplweb#Discount']",http://www.w3.org/1999/02/22-rdf-syntax-ns#Resource,,False,,,http://www.openlinksw.com/schemas/oplweb#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.openlinksw.com/schemas/oplweb#,,,,,
165,http://www.openlinksw.com/schemas/oplweb#name,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://xmlns.com/foaf/0.1/name,Name,"['http://www.openlinksw.com/schemas/oplweb#ProductFamily', 'http://www.openlinksw.com/schemas/oplweb#ProductCategory', 'http://www.openlinksw.com/schemas/oplweb#ProductFormat', 'http://www.openlinksw.com/schemas/oplweb#ProductRelease']",http://www.w3.org/2001/XMLSchema#string,,False,,,,,,,,,,
166,http://www.openlinksw.com/schemas/oplweb#logo,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://xmlns.com/foaf/0.1/logo,logo,http://www.openlinksw.com/schemas/oplweb#ProductFamily,http://www.w3.org/2001/XMLSchema#string,,False,,,,,,,,,,
167,http://www.openlinksw.com/schemas/oplweb#homepage,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://xmlns.com/foaf/0.1/homepage,homepage,"['http://www.openlinksw.com/schemas/oplweb#ProductFamily', 'http://www.openlinksw.com/schemas/oplweb#OpsysFamily', 'http://www.openlinksw.com/schemas/oplweb#DbmsFamily', 'http://www.openlinksw.com/schemas/oplweb#ProcessorFamily']",http://www.w3.org/2001/XMLSchema#string,,False,,,,,,,,,,
168,http://www.openlinksw.com/schemas/oplweb#maker,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://xmlns.com/foaf/0.1/maker,Maker,"['http://www.openlinksw.com/schemas/oplweb#ProductFamily', 'http://www.openlinksw.com/schemas/oplweb#ProductCategory', 'http://www.openlinksw.com/schemas/oplweb#ProductFormat', 'http://www.openlinksw.com/schemas/oplweb#ProductRelease']",http://www.w3.org/2001/XMLSchema#string,,False,,,,,,,,,,
169,http://www.openlinksw.com/schemas/oplweb#sameAs,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Name,"['http://www.openlinksw.com/schemas/oplweb#ProductFamily', 'http://www.openlinksw.com/schemas/oplweb#ProductCategory', 'http://www.openlinksw.com/schemas/oplweb#ProductFormat', 'http://www.openlinksw.com/schemas/oplweb#ProductFormatCategory', 'http://www.openlinksw.com/schemas/oplweb#ProductRelease']",http://www.openlinksw.com/schemas/owl#sameAs,,False,,,,,,,,,,
170,https://w3id.org/dingo#abstract_or_summary_description,47930,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,abstract_or_summary_description,https://w3id.org/dingo#Project,http://www.w3.org/2001/XMLSchema#string,https://w3id.org/dingo#Project,True,,Short summary description of a project.,https://w3id.org/dingo#,,,,,,,
171,https://w3id.org/dingo#has_implementation,103724,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,has_implementation,https://w3id.org/dingo#FundingScheme,https://w3id.org/dingo#Grant,https://w3id.org/dingo#FundingScheme,False,https://w3id.org/dingo#Grant,"The relationship between the decision, plan, program (subject) and the grant (object) that the grant is the concrete realisation of.",https://w3id.org/dingo#,,,https://w3id.org/dingo#implementation_of,,,,
172,https://w3id.org/dingo#product_or_material_produced,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,product_or_material_produced,https://w3id.org/dingo#Project,http://www.w3.org/2000/01/rdf-schema#Resource,,False,,"Material, product or outcome produced by a Project.",https://w3id.org/dingo#,,,,"['http://schema.org/produces', 'http://www.wikidata.org/prop/P3712']",,,
173,https://w3id.org/dingo#academic_degree,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,academic_degree,https://w3id.org/dingo#Person,https://w3id.org/dingo#AcademicDegree,,False,,"Qualification awarded to the person taking the role by a higher education organisation, normally at a college or university.",https://w3id.org/dingo#,,,,http://www.wikidata.org/prop/P512,,,
174,https://w3id.org/dingo#additionalName,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,additionalName,https://w3id.org/dingo#Person,http://www.w3.org/2001/XMLSchema#string,,False,,"Additional part of a person's beyond given name and surname, can be used for a middle name.",https://w3id.org/dingo#,,,,http://schema.org/additionalName,,,
175,https://w3id.org/dingo#affiliation,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,affiliation,https://w3id.org/dingo#Person,https://w3id.org/dingo#Organisation,,False,,"An organization that this person is affiliated with. For example, a school/university, a club, or a team.",https://w3id.org/dingo#,,,,http://schema.org/affiliation,,,
176,https://w3id.org/dingo#baseline_academic_degree,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,baseline_academic_degree,https://w3id.org/dingo#CareerStageCriterion,https://w3id.org/dingo#AcademicDegree,,False,,Academic degree used as minimal/reference point for establising a set of age limits or other classification.,https://w3id.org/dingo#,,,,,,,
177,https://w3id.org/dingo#criterion,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,criterion,https://w3id.org/dingo#FundingScheme,https://w3id.org/dingo#Criterion,,False,,"Property by which a distinction or classification is made. When applied to, for instance, FundingScheme items it indicates criterion item establishing the eligibility conditions, target and other relevant points of the FundingScheme to fund an application.",https://w3id.org/dingo#,,,,http://www.wikidata.org/prop/P1013,,,
178,https://w3id.org/dingo#criterion_description,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,criterion_description,https://w3id.org/dingo#FundingScheme,http://www.w3.org/2001/XMLSchema#string,,False,,"Description of the eligibility, targets and other relevant points of the FundingScheme.",https://w3id.org/dingo#,,,,,,,
179,https://w3id.org/dingo#crossref_id,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,crossref_id,https://w3id.org/dingo#FundingAgency,http://www.w3.org/2001/XMLSchema#string,,False,,"Identifier for an organisation that funds research, in the Crossref registry.",https://w3id.org/dingo#,,,,http://www.wikidata.org/prop/P3153,,,
180,https://w3id.org/dingo#degree_title,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,degree_title,https://w3id.org/dingo#AcademicDegree,http://www.w3.org/2001/XMLSchema#string,,False,,Title denoting the academic degree.,https://w3id.org/dingo#,,,,,,,
181,https://w3id.org/dingo#disbursed_by,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,is_disbursed_by,https://w3id.org/dingo#Grant,https://w3id.org/dingo#FundingAgency,,False,,The relation between the disbursed grant (subject) and the funding agency (object).,https://w3id.org/dingo#,,,https://w3id.org/dingo#disburses,,,,
182,https://w3id.org/dingo#disburses,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,disburses,https://w3id.org/dingo#FundingAgency,https://w3id.org/dingo#Grant,,False,,The relation between the funding agency (subject) and the disbursed grant (object).,https://w3id.org/dingo#,,,https://w3id.org/dingo#is_disbursed_by,,,,
183,https://w3id.org/dingo#employer,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,employer,https://w3id.org/dingo#PersonRole,nodeID://b1609160,,False,,A person or company that provides a job (possibly paying wages or a salary) to the person taking the role.,https://w3id.org/dingo#,,,,,,,
184,https://w3id.org/dingo#excluded_academic_degree,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,excluded_academic_degree,https://w3id.org/dingo#CareerStageCriterion,https://w3id.org/dingo#AcademicDegree,,False,,Academic degree possessing which the subject of the statement cannot apply to the funding program.,https://w3id.org/dingo#,,,,,,,
185,https://w3id.org/dingo#field_of_work,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,title,https://w3id.org/dingo#Project,http://www.w3.org/2000/01/rdf-schema#Resource,,False,,"Specialisation of a person, project or organisation.",https://w3id.org/dingo#,,,,"['http://schema.org/Specialty', 'http://www.wikidata.org/prop/P101']",,,
186,https://w3id.org/dingo#givenName,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,givenName,https://w3id.org/dingo#Person,http://www.w3.org/2001/XMLSchema#string,,False,,Part of a person's name that individuates the person within the (typically closest) group that shares the same surname.,https://w3id.org/dingo#,,,,http://schema.org/givenName,,,
187,https://w3id.org/dingo#grid_id,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,grid_id,https://w3id.org/dingo#Organisation,http://www.w3.org/2001/XMLSchema#string,,False,,Institutional identifier from the GRID.ac global research identifier database.,https://w3id.org/dingo#,,,,http://www.wikidata.org/prop/P2427,,,
188,https://w3id.org/dingo#implementation_country,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,implementation_country,https://w3id.org/dingo#GeographicCriterion,http://schema.org/Country,,False,,Country where the project must be implemented.,https://w3id.org/dingo#,,,,,,,
189,https://w3id.org/dingo#implemented_by,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,implemented_by,https://w3id.org/dingo#FundingScheme,https://w3id.org/dingo#FundingAgency,,False,,"The relationship between the decision, plan, program (subject) and the funding agency (object) that the funding agency implements and administers.",https://w3id.org/dingo#,,,https://w3id.org/dingo#implements,,,,
190,https://w3id.org/dingo#implements,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,implements,https://w3id.org/dingo#FundingAgency,https://w3id.org/dingo#FundingScheme,,False,,"The relationship between the funding agency (subject) and the decision, plan, program (object) that the funding agency implements and administers.",https://w3id.org/dingo#,,,https://w3id.org/dingo#implemented_by,,,,
191,https://w3id.org/dingo#inception,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,inception,http://www.w3.org/2000/01/rdf-schema#Resource,nodeID://b1609145,,False,,Date or point in time when the subject was founded/created.,https://w3id.org/dingo#,,,,http://www.wikidata.org/prop/P571,,,
192,https://w3id.org/dingo#max_age,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,max_age,https://w3id.org/dingo#AgeCriterion,http://www.w3.org/2001/XMLSchema#positiveInteger,,False,,Maximum age allowed.,https://w3id.org/dingo#,,,,http://www.wikidata.org/prop/P4135,,,
193,https://w3id.org/dingo#max_years_from_baseline_degree,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,max_years_from_baseline_degree,https://w3id.org/dingo#CareerStageCriterion,http://www.w3.org/2001/XMLSchema#positiveInteger,,False,,Maximum number of years counting from the year of when the dg:baseline_academic_degree was obtained.,https://w3id.org/dingo#,,,,,,,
194,https://w3id.org/dingo#min_age,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,min_age,https://w3id.org/dingo#AgeCriterion,http://www.w3.org/2001/XMLSchema#positiveInteger,,False,,Minimum age required.,https://w3id.org/dingo#,,,,http://www.wikidata.org/prop/P2899,,,
195,https://w3id.org/dingo#min_research_years,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,min_research_years,https://w3id.org/dingo#CareerStageCriterion,http://www.w3.org/2001/XMLSchema#positiveInteger,,False,,Minimum number of research years required.,https://w3id.org/dingo#,,,,,,,
196,https://w3id.org/dingo#min_years_from_baseline_degree,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,min_years_from_baseline_degree,https://w3id.org/dingo#CareerStageCriterion,http://www.w3.org/2001/XMLSchema#positiveInteger,,False,,Minimum number of years counting from the year of when the dg:baseline_academic_degree was obtained.,https://w3id.org/dingo#,,,,,,,
197,https://w3id.org/dingo#orcid_id,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,orcid_id,https://w3id.org/dingo#Person,http://www.w3.org/2001/XMLSchema#string,,False,,Nonproprietary alphanumeric code to uniquely identify scientific and other academic authors.,https://w3id.org/dingo#,,,,http://www.wikidata.org/prop/P496,,,
198,https://w3id.org/dingo#organisation_location,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,organisation_location,https://w3id.org/dingo#GeographicCriterion,"['http://schema.org/Country', 'http://schema.org/SupranationalOrganisation']",,False,,Country or geographical administrative entity where an organisation must be established to apply for funding.,https://w3id.org/dingo#,,,,,,,
199,https://w3id.org/dingo#percentage_employment,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,percentage_employment,https://w3id.org/dingo#EmplymentCriterion,http://www.w3.org/2001/XMLSchema#positiveInteger,,False,,Minimum percentage of employment required (for example to be eligible for funding).,https://w3id.org/dingo#,,,,,,,
200,https://w3id.org/dingo#percentage_working_time,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,percentage_working_time,https://w3id.org/dingo#WorkingTimeCriterion,http://www.w3.org/2001/XMLSchema#positiveInteger,,False,,Amount of working time in percentage.,https://w3id.org/dingo#,,,,,,,
201,https://w3id.org/dingo#person_location,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,person_location,https://w3id.org/dingo#GeographicCriterion,"['http://schema.org/Country', 'http://schema.org/SupranationalOrganisation']",,False,,Country or geographical administrative entity where the person must reside or be citizen or have undertaken research up to the moment of applying for funding.,https://w3id.org/dingo#,,,,,,,
202,https://w3id.org/dingo#point_in_time,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,point_in_time,http://www.w3.org/2000/01/rdf-schema#Resource,nodeID://b1609142,,False,,The moment in time when an event occurs.,https://w3id.org/dingo#,,,,"['http://schema.org/Time', 'http://www.wikidata.org/prop/P585']",,,
203,https://w3id.org/dingo#role_type,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,role_type,https://w3id.org/dingo#Role,http://www.w3.org/2000/01/rdf-schema#Resource,,False,,Item representing the specific class of a Role.,https://w3id.org/dingo#,,,,,,,
204,https://w3id.org/dingo#surname,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,surname,https://w3id.org/dingo#Person,http://www.w3.org/2001/XMLSchema#string,,False,,"Part of a person's name shared with a group (typically family or tribe or clan depending on the culture), and/or used in formal contexts or with people that do not know the person well.",https://w3id.org/dingo#,,,,http://schema.org/familyName,,,
205,https://w3id.org/dingo#wikidata_item_id,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,wikidata_item_id,https://w3id.org/dingo#Grant,http://www.w3.org/2001/XMLSchema#string,,False,,Identifier for a class or item existing in Wikidata.,https://w3id.org/dingo#,,,,,,,
206,https://w3id.org/dingo#entity_taking_role,487958,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,entity_taking_role,https://w3id.org/dingo#Role,nodeID://b1609154,https://w3id.org/dingo#OrganisationRole,False,"['https://w3id.org/dingo#ResearchPerformingOrganisation', 'https://w3id.org/dingo#Organisation', 'https://w3id.org/dingo#ForProfitOrganisation', 'https://w3id.org/dingo#EducationOrganisation', 'https://w3id.org/dingo#GovernmentalOrganisation']",The person or organisation or entity (object) assuming or to whom is assigned the role (subject).,https://w3id.org/dingo#,,,https://w3id.org/dingo#takes_role,,,,
207,https://w3id.org/dingo#agency_identifier,97317,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,agency_identifier,nodeID://b1609173,http://www.w3.org/2001/XMLSchema#string,"['https://w3id.org/dingo#ResearchPerformingOrganisation', 'https://w3id.org/dingo#Organisation', 'https://w3id.org/dingo#ForProfitOrganisation', 'https://w3id.org/dingo#EducationOrganisation', 'https://w3id.org/dingo#Grant', 'https://w3id.org/dingo#GovernmentalOrganisation', 'https://w3id.org/dingo#FundingScheme']",True,,"Identifier (for example of Project, Grant, GrantPayment, PersonRole instance, OrganizationRole instance or FundingScheme) in the database/archive of the funding agency.",https://w3id.org/dingo#,,,,,,,
208,https://w3id.org/dingo#budget,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,budget,https://w3id.org/dingo#Project,http://schema.org/MonetaryAmount,,False,,Amount of money necessary or planned for a determined project/activity.,https://w3id.org/dingo#,,,,,,,
209,https://w3id.org/dingo#economic_value,339839,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,economic_value,http://www.w3.org/2000/01/rdf-schema#Resource,http://schema.org/MonetaryAmount,"['https://w3id.org/dingo#Project', 'https://w3id.org/dingo#Grant', 'https://w3id.org/dingo#GrantShare']",False,http://schema.org/MonetaryAmount,Amount in a specific currency (relationship between the item and a value expressed in a currency unit).,https://w3id.org/dingo#,,,,http://schema.org/amount,,,
210,https://w3id.org/dingo#end_time,95860,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,end_time,http://www.w3.org/2000/01/rdf-schema#Resource,nodeID://b1609151,"['https://w3id.org/dingo#Project', 'https://w3id.org/dingo#Grant']",True,,The time an item ceases to exist or a statement stops being valid.,https://w3id.org/dingo#,,,,"['http://schema.org/endTime', 'http://www.wikidata.org/prop/P582']",,,
211,https://w3id.org/dingo#funder,323,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,funder,https://w3id.org/dingo#FundingScheme,http://www.w3.org/2000/01/rdf-schema#Resource,https://w3id.org/dingo#FundingScheme,False,https://w3id.org/dingo#GovernmentalOrganisation,"The ultimate funder who decided and is ultimately responsible for the funding scheme.
(Example: FundingScheme Horizon2020 dg:funder European Commission).",https://w3id.org/dingo#,,,,,,,
212,https://w3id.org/dingo#implementation_of,103724,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,implementation_of,https://w3id.org/dingo#Grant,https://w3id.org/dingo#FundingScheme,https://w3id.org/dingo#Grant,False,https://w3id.org/dingo#FundingScheme,"The relationship between the grant (subject) and the decision, plan, program (object) that the grant is the concrete realisation of.",https://w3id.org/dingo#,,,https://w3id.org/dingo#has_implementation,,,,
213,https://w3id.org/dingo#isPartOf,244300,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,isPartOf,http://www.w3.org/2000/01/rdf-schema#Resource,http://www.w3.org/2000/01/rdf-schema#Resource,"['https://w3id.org/dingo#FundingScheme', 'https://w3id.org/dingo#GrantShare']",False,"['https://w3id.org/dingo#Grant', 'https://w3id.org/dingo#FundingScheme']",The relation between a subset and its direct superset(s). Indicates an item that is a part (also in generalised sense) of the object item.,https://w3id.org/dingo#,,,https://w3id.org/dingo#hasPart,,,,
214,https://w3id.org/dingo#objective,0,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,objective,https://w3id.org/dingo#Project,http://www.w3.org/2000/01/rdf-schema#Resource,,False,,Desired result or outcome.,https://w3id.org/dingo#,,,,http://www.wikidata.org/prop/P1056,,,
215,https://w3id.org/dingo#official_website,97393,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,official_website,nodeID://b1609163,http://schema.org/url,"['https://w3id.org/dingo#ResearchPerformingOrganisation', 'https://w3id.org/dingo#Organisation', 'https://w3id.org/dingo#ForProfitOrganisation', 'https://w3id.org/dingo#EducationOrganisation', 'https://w3id.org/dingo#Grant', 'https://w3id.org/dingo#GovernmentalOrganisation', 'https://w3id.org/dingo#FundingScheme']",True,,URL of the official website of an item.,https://w3id.org/dingo#,,,,http://www.wikidata.org/prop/P856,,,
216,https://w3id.org/dingo#participant_of,243979,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,participant_of,https://w3id.org/dingo#Role,https://w3id.org/dingo#Project,https://w3id.org/dingo#OrganisationRole,False,https://w3id.org/dingo#Project,"The relation between a (one of the) person(s) or organisation(s) participant of a Project identified by his/her/its role (subject), and the Project.",https://w3id.org/dingo#,,,https://w3id.org/dingo#participant,,,,
217,https://w3id.org/dingo#short_name,104666,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,short_name,nodeID://b1609169,http://schema.org/url,"['https://w3id.org/dingo#ResearchPerformingOrganisation', 'https://w3id.org/dingo#Organisation', 'https://w3id.org/dingo#ForProfitOrganisation', 'https://w3id.org/dingo#EducationOrganisation', 'https://w3id.org/dingo#Project', 'https://w3id.org/dingo#FundingScheme', 'https://w3id.org/dingo#GovernmentalOrganisation']",True,,Acronym or short name of an organisation or project or funding scheme.,https://w3id.org/dingo#,,,,http://www.wikidata.org/prop/P1813,,,
218,https://w3id.org/dingo#start_time,95860,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,start_time,http://www.w3.org/2000/01/rdf-schema#Resource,nodeID://b1609148,"['https://w3id.org/dingo#Project', 'https://w3id.org/dingo#Grant']",True,,The time an item starts to exist/operate or a statement starts being valid.,https://w3id.org/dingo#,,,,"['http://schema.org/startTime', 'http://www.wikidata.org/prop/P580']",,,
219,https://w3id.org/dingo#title,47930,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,title,https://w3id.org/dingo#Project,http://www.w3.org/2001/XMLSchema#string,https://w3id.org/dingo#Project,True,,The title of a project (original or translated).,https://w3id.org/dingo#,,,,http://www.wikidata.org/prop/P1476,,,
220,https://w3id.org/dingo#beneficiary,243979,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,beneficiary,https://w3id.org/dingo#Grant,https://w3id.org/dingo#Role,https://w3id.org/dingo#Grant,False,https://w3id.org/dingo#OrganisationRole,The relation between the Grant (subject) and a (one of the) person(s) or organisation(s) receiving beneficts from it identified by his/her/its role.,https://w3id.org/dingo#,,,https://w3id.org/dingo#beneficiary_of,,,,
221,https://w3id.org/dingo#beneficiary_of,243979,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,beneficiary_of,https://w3id.org/dingo#Role,https://w3id.org/dingo#Grant,https://w3id.org/dingo#OrganisationRole,False,https://w3id.org/dingo#Grant,"The relation between a (one of the) person(s) or organisation(s) receiving benefits from a Grant identified by his/her/its role (subject), and the Grant.",https://w3id.org/dingo#,,,https://w3id.org/dingo#beneficiary,,,,
222,https://w3id.org/dingo#country,49164,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,country,https://w3id.org/dingo#Organisation,http://schema.org/Country,"['https://w3id.org/dingo#ResearchPerformingOrganisation', 'https://w3id.org/dingo#Organisation', 'https://w3id.org/dingo#ForProfitOrganisation', 'https://w3id.org/dingo#EducationOrganisation', 'https://w3id.org/dingo#GovernmentalOrganisation']",True,,Country where the organisation is located ufficially.,https://w3id.org/dingo#,,,,http://www.wikidata.org/prop/P17,,,
223,https://w3id.org/dingo#early_termination,487958,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,early_termination,https://w3id.org/dingo#Role,http://www.w3.org/2001/XMLSchema#boolean,https://w3id.org/dingo#OrganisationRole,True,,Indicates if the role was ended ahead of time with respect to the grant contract of project ending.,https://w3id.org/dingo#,,,,,,,
